,avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure
10502,274,sales,,0.549973953205,2,,low,0.765397028453,Left,4.0
10503,151,support,,0.958815375099,5,,low,0.382167539737,Employed,3.0
10504,136,sales,,,3,,medium,0.551662606816,Employed,3.0
10505,248,engineering,,0.727921088777,3,,medium,0.557256282251,Employed,2.0
10506,162,support,1.0,0.677665318072,2,,medium,0.82529083329,Employed,4.0
10507,160,sales,,,2,,low,0.354011769664,Left,3.0
10508,158,marketing,,0.934585621641,5,,medium,0.782867606999,Employed,2.0
10509,134,support,1.0,0.969040400442,4,,medium,0.90264501093,Employed,5.0
10510,223,support,,,5,,low,0.978002576322,Employed,3.0
10511,141,sales,,0.576236112762,5,1.0,high,0.971073870033,Employed,3.0
10512,239,management,,0.96070656898,4,,low,0.604581716063,Employed,4.0
10513,201,support,1.0,0.722008758731,3,,medium,0.811143074302,Employed,6.0
10514,233,engineering,,,5,,medium,0.61586948173,Employed,3.0
10515,182,engineering,,0.724539256706,3,,low,0.875162666206,Left,4.0
10516,224,finance,1.0,0.661723045384,5,,medium,0.338321151508,Employed,4.0
10517,208,engineering,,0.949674216808,5,,medium,0.197971683718,Employed,6.0
10518,275,sales,,0.787357345523,6,,low,0.0424075421074,Left,4.0
10519,135,product,,0.53152239323,2,,medium,0.404521433224,Left,3.0
10520,214,sales,,0.851791473954,6,,low,0.684559430938,Employed,2.0
10521,143,IT,,0.717634228644,4,,high,0.763906986009,Employed,5.0
10522,206,sales,,,5,,low,0.685484273928,Employed,3.0
10523,150,finance,1.0,0.840892796803,3,,high,0.52689224583,Employed,3.0
10524,225,support,,0.708956857434,4,,low,0.223731044705,Employed,5.0
10525,234,sales,,0.975893092286,2,,medium,0.21960124384,Employed,4.0
10526,149,product,,0.760061465193,4,,medium,0.191949794217,Employed,5.0
10527,138,support,,,2,,medium,0.431138222435,Left,3.0
10528,139,sales,,0.520012722305,5,,medium,0.813317670169,Employed,4.0
10529,272,IT,,0.999389736086,3,,medium,0.560792451444,Employed,2.0
10530,155,support,,0.53772613481,2,,low,0.429168853861,Left,3.0
10531,166,engineering,,0.970692964607,6,,low,0.901139588712,Employed,4.0
10532,253,IT,,0.567974642175,3,,medium,0.803693014204,Employed,6.0
10533,263,engineering,1.0,0.828388986288,5,,low,0.861491650814,Employed,2.0
10534,272,engineering,,0.97824829712,3,,low,0.999592651277,Employed,3.0
10535,289,product,,0.900260461985,7,,low,0.100734624659,Left,4.0
10536,220,support,1.0,0.571137406234,4,,medium,0.617809789091,Employed,2.0
10537,149,sales,,0.420119962296,2,,medium,0.3819763552,Left,3.0
10538,152,sales,1.0,0.674110789569,5,,low,0.709376979581,Employed,3.0
10539,173,finance,,0.567901813837,4,,medium,0.202295021059,Employed,5.0
10540,233,sales,1.0,0.861286799415,3,,medium,0.515425401749,Employed,3.0
10541,215,management,,0.889145795225,3,,high,0.855094771225,Employed,4.0
10542,140,,,0.886586169133,5,,medium,0.117191331496,Left,5.0
10543,208,management,,0.528889898405,3,,medium,0.600461424888,Employed,3.0
10544,186,IT,,0.731862964631,4,,low,0.682207841452,Employed,2.0
10545,189,sales,,0.647544709112,5,,medium,0.861654843269,Employed,3.0
10546,136,sales,,0.356385153595,2,,medium,0.409180709394,Employed,3.0
10547,265,sales,,1.0,4,,low,0.644385542073,Employed,3.0
10548,149,engineering,,0.470071930205,2,,medium,0.445849432707,Left,3.0
10549,266,management,,0.927496422963,5,1.0,high,0.713533021987,Employed,10.0
10550,258,finance,,0.998947107788,4,,low,0.964569700652,Left,5.0
10551,157,,,,2,,medium,0.3469824409,Left,3.0
10552,261,admin,1.0,0.523338649714,5,,low,0.525034549515,Employed,3.0
10553,254,sales,,0.986245654599,7,,low,0.0633687580045,Left,4.0
10554,232,engineering,,0.979339657546,4,,medium,0.800903846225,Left,5.0
10555,141,sales,,0.550108195758,5,,medium,0.884453489677,Employed,2.0
10556,156,engineering,1.0,,4,,low,0.76649238357,Employed,3.0
10557,148,sales,,0.4519442457,2,,low,0.512995391039,Left,3.0
10558,265,sales,,0.661934350857,5,1.0,medium,0.7195329976,Employed,2.0
10559,271,support,,0.541244698933,5,,low,0.676482504733,Employed,3.0
10560,143,finance,,0.555532191214,2,,medium,0.321084687506,Left,3.0
10561,140,procurement,,0.716534611369,3,,low,0.644488623845,Employed,3.0
10562,265,engineering,,1.0,6,,low,0.106008278108,Left,4.0
10563,146,IT,1.0,0.829549858139,4,,low,0.866757200276,Employed,3.0
10564,155,,,0.707524324829,4,,high,0.861568472456,Employed,4.0
10565,237,finance,,0.74684638482,5,,low,0.858219087473,Employed,2.0
10566,150,management,,0.649932604817,4,,low,0.985668955784,Employed,2.0
10567,269,sales,,0.885301878132,4,,low,0.824186439492,Left,5.0
10568,165,sales,,0.780510004965,5,,medium,0.660309341886,Employed,3.0
10569,110,sales,1.0,0.689519957501,5,,low,0.281826848032,Employed,5.0
10570,245,product,,0.898754652754,5,,low,0.795591129989,Left,5.0
10571,236,engineering,,0.55048908658,4,,high,0.651261996276,Employed,2.0
10572,149,sales,,0.639827084629,5,,medium,0.723133835072,Employed,4.0
10573,269,support,,0.935564289226,4,1.0,medium,0.573551820285,Employed,5.0
10574,151,engineering,1.0,,3,,low,1.0,Employed,2.0
10575,307,IT,,0.920132300126,7,,low,0.144113694789,Left,4.0
10576,143,sales,1.0,0.564162571552,2,,low,0.447484716031,Left,3.0
10577,137,engineering,,,2,,low,0.370981657048,Left,3.0
10578,271,support,1.0,0.81903902067,4,,medium,0.652321980907,Employed,3.0
10579,157,support,,0.432131739369,2,,low,0.493738460061,Left,3.0
10580,275,support,,0.789716437002,4,,low,0.626253736105,Employed,3.0
10581,102,management,,0.531595444987,2,1.0,medium,0.477484771431,Employed,7.0
10582,160,product,,0.801463003644,4,,high,0.598080800986,Employed,2.0
10583,139,sales,1.0,0.80603340394,3,,low,0.857176661586,Employed,2.0
10584,231,engineering,,0.816304402784,4,,low,0.424087523748,Employed,6.0
10585,192,engineering,,0.964393384858,4,,low,0.592935249172,Employed,3.0
10586,154,sales,,0.891444882038,5,,low,0.246453605491,Employed,5.0
10587,132,sales,,0.444346459712,2,,low,0.461877430318,Left,3.0
10588,181,sales,,0.892003821462,5,,low,0.578442155352,Employed,3.0
10589,145,,,0.797596544436,4,,medium,0.927260599874,Employed,2.0
10590,235,support,,0.813104527429,5,,medium,0.533922482325,Employed,2.0
10591,286,marketing,,0.510804449543,5,,medium,0.588391753493,Employed,4.0
10592,172,engineering,,0.591950742304,3,,medium,0.689854367687,Employed,2.0
10593,245,,,0.943010833204,3,1.0,medium,0.767303417585,Employed,2.0
10594,169,IT,,0.726469106714,3,,low,0.587486237151,Employed,3.0
10595,282,sales,,0.833610852515,6,,low,0.11180450204,Left,4.0
10596,246,sales,,0.904403479493,4,,low,0.718617154679,Left,5.0
10597,156,support,,0.686196307526,4,,high,0.932916563123,Employed,5.0
10598,200,product,,0.3389196379,6,,low,0.789690838199,Employed,3.0
10599,167,engineering,,1.0,5,,low,0.731138326232,Employed,3.0
10600,141,sales,,0.5254835553,2,,low,0.326610921212,Left,3.0
10601,180,support,1.0,0.508749786215,3,,high,0.666383543653,Employed,3.0
10602,157,sales,,0.87748870985,3,,medium,0.606826393433,Employed,2.0
10603,190,procurement,1.0,0.399673547815,6,,medium,0.883878714384,Employed,3.0
10604,135,,,0.732988621887,4,,low,0.515337634269,Employed,3.0
10605,165,IT,,0.663648962809,3,,high,0.924848328884,Employed,2.0
10606,156,product,,0.954373476708,4,,medium,0.746165469091,Employed,3.0
10607,143,admin,,0.747745482036,4,,low,0.895499889197,Employed,3.0
10608,181,marketing,,,3,,medium,0.78633618434,Employed,3.0
10609,183,sales,,0.687911729644,2,,low,0.359340845475,Employed,3.0
10610,132,support,1.0,0.692269671375,5,,medium,0.838094791335,Employed,2.0
10611,165,support,1.0,0.892166924012,3,,low,0.707786277987,Employed,3.0
10612,155,sales,,0.703365159926,5,,medium,0.576235716114,Employed,2.0
10613,189,sales,,0.645443850492,5,,medium,0.813536105493,Employed,3.0
10614,171,sales,,0.623015662191,4,,medium,0.568306737431,Employed,3.0
10615,227,sales,,0.559701786858,4,,medium,0.686718914069,Employed,3.0
10616,141,engineering,1.0,0.547957111373,2,,low,0.434532295672,Left,3.0
10617,250,support,,,4,,low,0.566885691193,Employed,2.0
10618,170,support,,0.995922291364,5,,medium,0.925737848824,Employed,3.0
10619,254,sales,,1.0,6,,medium,0.159018172744,Left,5.0
10620,263,sales,,1.0,5,,low,0.807021245268,Left,6.0
10621,142,sales,,0.97486445525,4,,low,0.746898744609,Employed,3.0
10622,303,IT,,0.871093841775,5,,low,0.120908632913,Left,4.0
10623,224,support,,0.688005389099,4,,medium,0.750001626368,Employed,3.0
10624,260,support,,0.897804514526,6,,low,0.119060036388,Left,4.0
10625,194,engineering,,0.820775702075,3,,medium,0.777424440276,Employed,2.0
10626,272,IT,,0.655120129208,3,,medium,0.697477204904,Employed,10.0
10627,129,engineering,,0.505968863571,2,,medium,0.438430561119,Left,3.0
10628,186,marketing,1.0,0.558431299339,4,,low,0.762716334695,Employed,10.0
10629,136,support,,0.475691350442,2,,medium,0.400106740498,Left,3.0
10630,189,engineering,,0.586925655479,3,,medium,0.642373271712,Employed,3.0
10631,135,support,,0.576428082093,2,,low,0.41733528468,Left,3.0
10632,144,admin,,0.56441974479,3,,low,0.736081285517,Employed,2.0
10633,245,sales,,0.795245191019,4,,medium,0.792703889191,Left,5.0
10634,199,IT,,0.943386238849,3,,medium,0.89968959279,Employed,4.0
10635,153,finance,,0.856686599829,4,,low,0.869257079123,Employed,3.0
10636,141,product,1.0,1.0,3,,low,0.613008094108,Employed,2.0
10637,195,management,,0.900752085827,5,,high,0.731368015301,Employed,6.0
10638,209,management,,0.898787734755,3,,medium,0.744525966056,Employed,2.0
10639,245,IT,,0.969138577734,5,,low,0.882067178884,Left,5.0
10640,133,sales,,0.518466746454,2,,low,0.429640563584,Left,3.0
10641,237,sales,1.0,0.798921076869,4,,medium,0.857069677347,Employed,3.0
10642,192,engineering,,0.589925460364,3,,medium,0.61819909312,Employed,3.0
10643,121,sales,,0.860345266869,5,,medium,0.208105578991,Employed,2.0
10644,242,support,,0.905794549941,5,,medium,0.875914397973,Left,5.0
10645,158,support,,0.785671001455,2,,high,0.184730265459,Employed,3.0
10646,234,sales,,0.506922709094,4,,medium,0.641095641604,Employed,2.0
10647,224,engineering,,0.992075212496,5,,low,0.849836375255,Left,5.0
10648,159,sales,,0.67843376731,3,,medium,0.963720555094,Employed,2.0
10649,210,,,0.762993125952,3,,low,0.92294734571,Employed,2.0
10650,141,marketing,,,4,,low,0.549676095097,Employed,3.0
10651,216,engineering,1.0,0.809902738921,4,,low,0.681585862578,Employed,2.0
10652,184,engineering,1.0,0.58261969929,3,,medium,0.307945071548,Employed,5.0
10653,180,sales,,0.62159851574,3,,low,0.656947045202,Employed,2.0
10654,185,engineering,,,5,,low,0.969545690366,Employed,3.0
10655,153,product,,0.509335441969,4,,low,0.803052004102,Employed,7.0
10656,143,IT,1.0,0.570114386295,4,,medium,0.886010398027,Employed,6.0
10657,241,,,0.894982691457,3,,low,0.707183418763,Employed,3.0
10658,175,sales,,0.95843430425,4,,medium,0.498747399208,Employed,3.0
10659,146,engineering,,0.48139085084,2,,low,0.442635489015,Left,3.0
10660,192,sales,,,5,,low,0.971075190898,Employed,2.0
10661,198,engineering,1.0,,4,,low,0.614699508603,Employed,3.0
10662,233,sales,,0.726374843589,3,,medium,0.712781972979,Employed,3.0
10663,302,sales,,0.979542614408,7,,medium,0.13900765029,Left,4.0
10664,188,sales,,0.632784900762,3,,medium,0.677099422034,Employed,4.0
10665,162,engineering,,0.825307230754,3,,medium,0.82002524979,Employed,3.0
10666,260,engineering,,0.843269767248,3,,low,0.62084286767,Employed,3.0
10667,149,sales,,0.912476277171,5,,medium,0.613890278118,Employed,3.0
10668,225,sales,,0.709898113704,5,,medium,0.74073896075,Employed,7.0
10669,138,IT,,0.411199868239,2,1.0,low,0.484161223132,Left,3.0
10670,149,finance,,,3,,medium,0.878538722991,Employed,2.0
10671,176,support,,0.509217914781,2,,high,0.595674836254,Employed,3.0
10672,246,marketing,,0.59148527666,3,1.0,high,0.594166323698,Employed,2.0
10673,271,management,1.0,0.745483684606,2,,medium,0.492416435546,Employed,8.0
10674,244,IT,,,5,,medium,0.780198098135,Employed,3.0
10675,138,finance,,0.489218725094,2,,medium,0.449296011103,Left,3.0
10676,135,temp,1.0,,2,,medium,,Employed,
10677,237,IT,1.0,0.835627806722,3,,medium,0.639531132941,Employed,3.0
10678,198,marketing,1.0,0.617672397595,2,,low,0.708439712712,Employed,2.0
10679,140,sales,,0.580630293736,4,,medium,0.585310877519,Employed,3.0
10680,182,engineering,,0.648627694498,4,,low,0.241379326183,Employed,6.0
10681,161,product,,0.945218562124,2,,low,0.765620069048,Employed,3.0
10682,257,engineering,,0.686471433309,3,,low,0.864068303496,Employed,3.0
10683,136,product,,0.823092328125,4,,medium,0.38436332742,Employed,3.0
10684,145,sales,,0.55158861277,2,,low,0.35929272567,Left,3.0
10685,280,marketing,,0.354602710113,3,,low,0.374672711704,Employed,2.0
10686,153,engineering,1.0,0.837575037353,3,,medium,0.781149774224,Employed,3.0
10687,253,support,1.0,0.92766703026,7,,low,0.108562029775,Left,4.0
10688,180,finance,,0.718499121913,5,,low,0.681781099684,Employed,3.0
10689,226,support,,0.837362957051,4,,low,0.808653246584,Employed,5.0
10690,200,IT,,0.700421871986,4,,low,0.796274076295,Employed,2.0
10691,150,finance,,0.541176120729,2,,low,0.246384415059,Employed,6.0
10692,275,management,,0.530737157069,4,,medium,0.85974861524,Employed,3.0
10693,259,sales,,0.686733605994,4,,medium,0.645224877699,Employed,3.0
10694,237,marketing,,0.664388226819,3,,low,0.674430227739,Employed,3.0
10695,156,finance,,0.957488500787,3,,low,0.596147774509,Left,4.0
10696,236,IT,1.0,0.823514595602,4,,low,0.885877749762,Employed,3.0
10697,244,sales,,0.640691478505,3,,low,0.585306414813,Employed,3.0
10698,205,IT,,0.763347175604,5,,low,0.814466614105,Employed,3.0
10699,223,engineering,,0.813881801934,4,,medium,0.854249149008,Left,5.0
10700,167,admin,,0.42548923466,2,,medium,0.534362957716,Employed,2.0
10701,224,sales,,0.926676471251,3,,low,0.478608380116,Employed,3.0
10702,172,engineering,,0.61224531046,3,,medium,0.598930200983,Employed,3.0
10703,267,IT,,,3,,low,0.546929872592,Employed,2.0
10704,261,support,,0.870594656747,6,,low,0.149232146062,Left,4.0
10705,270,engineering,,0.961409105609,5,,medium,0.817225167251,Left,5.0
10706,168,sales,,0.482661090332,3,,low,0.506993556845,Employed,7.0
10707,286,engineering,,0.961336590164,6,,medium,0.167265031252,Left,4.0
10708,183,engineering,,0.697562457361,3,,low,0.549167348855,Employed,2.0
10709,264,product,,0.498113425808,5,,medium,0.913799920996,Employed,4.0
10710,132,product,,0.691572205179,3,,low,0.269780746414,Employed,3.0
10711,245,engineering,,0.78838307869,6,,low,0.126919854185,Left,4.0
10712,190,marketing,,0.990740578298,3,,medium,0.939157185989,Employed,3.0
10713,274,,,0.906297985637,4,,medium,0.819230001852,Employed,3.0
10714,253,information_technology,,0.62508282987,4,,low,0.993322437024,Employed,3.0
10715,275,finance,,0.741706805994,6,,low,0.152084336753,Left,4.0
10716,275,support,,0.860586197743,6,,low,0.149846140195,Left,4.0
10717,233,support,,0.575718254771,3,,medium,0.734800447238,Employed,3.0
10718,215,procurement,,0.880435607521,3,,low,0.72244467125,Employed,4.0
10719,111,sales,,0.771932340458,3,,low,0.815345370159,Employed,2.0
10720,273,sales,,0.712804673721,4,,medium,0.391342810013,Employed,3.0
10721,225,engineering,1.0,0.740259928942,3,,low,0.687886527887,Employed,4.0
10722,269,engineering,,0.879293771691,6,,medium,0.109208516818,Left,4.0
10723,164,finance,,0.808444114684,5,,low,0.79404972521,Employed,3.0
10724,231,marketing,,0.898836642087,5,,medium,0.996393783454,Employed,2.0
10725,205,support,,,4,,medium,0.617977296266,Employed,2.0
10726,251,sales,1.0,0.564202164786,4,,medium,0.897849591779,Employed,2.0
10727,249,IT,,0.625579704022,3,,low,0.775750960488,Employed,3.0
10728,188,support,,0.840061550276,3,,low,0.341923343702,Employed,5.0
10729,214,sales,,0.671303726178,5,,low,0.927247470037,Employed,3.0
10730,131,support,1.0,0.489560667284,5,,medium,0.89941956194,Employed,5.0
10731,243,sales,,0.808041627908,4,,medium,0.841531754182,Left,5.0
10732,236,sales,1.0,0.616100060365,5,1.0,medium,0.983815267654,Employed,3.0
10733,267,sales,,0.965801327034,7,,medium,0.0770800418229,Left,4.0
10734,248,sales,,1.0,5,,low,0.846839549033,Left,5.0
10735,224,support,1.0,0.972673927044,6,,medium,0.208546129733,Employed,5.0
10736,133,product,,0.785795736442,3,,medium,0.846335885444,Employed,3.0
10737,236,sales,,0.652901724605,5,,medium,0.185266231533,Left,3.0
10738,223,product,,0.676799212126,2,,medium,0.658420813607,Employed,3.0
10739,182,IT,,,4,,medium,0.698371573099,Employed,3.0
10740,226,sales,1.0,0.531515163471,3,,low,0.698114256449,Employed,2.0
10741,193,sales,,0.706576822623,2,,medium,0.330522944366,Employed,3.0
10742,204,sales,1.0,0.924612605423,6,,medium,0.711658302236,Employed,3.0
10743,236,sales,,,5,,medium,0.581015362829,Employed,2.0
10744,174,finance,1.0,0.587491184775,3,,low,0.636320610978,Employed,3.0
10745,228,sales,,,4,,low,0.926106437397,Employed,3.0
10746,278,sales,,0.745395115139,7,,low,0.0863868252814,Left,4.0
10747,162,sales,,0.574208442823,4,,medium,0.955054001929,Employed,3.0
10748,149,support,,0.668066988769,3,,low,0.689942068078,Employed,3.0
10749,177,finance,,0.522738956012,3,,medium,0.822133584635,Employed,3.0
10750,192,support,,0.613647150215,4,,low,0.562873456821,Employed,3.0
10751,140,admin,,0.89475014619,5,,high,0.900288654611,Employed,3.0
10752,173,support,,0.904905122029,4,,medium,0.64299641067,Employed,3.0
10753,127,sales,,0.55987606258,2,,medium,0.37380411307,Left,3.0
10754,135,engineering,,,2,,low,0.396557957185,Left,3.0
10755,270,engineering,,0.771262028799,4,,low,0.701264298449,Employed,2.0
10756,232,engineering,,0.939385113728,5,,low,0.819140055654,Left,5.0
10757,146,information_technology,,0.935398924815,3,,medium,0.572848826741,Employed,3.0
10758,161,support,,0.92912322922,4,,low,0.766100868068,Employed,3.0
10759,304,management,,0.85151404586,6,,medium,0.166449512363,Left,4.0
10760,223,support,,0.754529112541,5,,low,1.0,Employed,2.0
10761,255,procurement,,0.573196043112,3,,medium,0.638779688362,Employed,2.0
10762,151,engineering,,0.486482700878,2,,low,0.34061522076,Left,3.0
10763,232,sales,,0.826552624732,4,,medium,0.72750733961,Employed,3.0
10764,154,IT,,0.602525644128,3,,low,0.798693483358,Employed,2.0
10765,156,product,,,5,,low,0.75927065511,Employed,2.0
10766,198,engineering,,0.648415752411,2,,low,0.921732140785,Employed,3.0
10767,108,management,,0.478309780833,3,,medium,0.537314025932,Employed,5.0
10768,202,information_technology,,0.949566332283,4,,medium,1.0,Employed,3.0
10769,256,management,,0.703957567651,5,,medium,0.418365920239,Employed,6.0
10770,254,finance,,0.492888463993,2,,medium,0.742092842117,Employed,5.0
10771,265,sales,,0.767470581434,6,,low,0.0805109021381,Left,4.0
10772,246,sales,,0.806766272165,4,,low,0.819903159382,Employed,3.0
10773,261,support,,0.586670402674,5,,low,0.900527906272,Employed,3.0
10774,260,marketing,1.0,0.83992865512,4,,low,0.544116942025,Employed,3.0
10775,226,IT,,0.761207013352,2,,medium,0.707203003521,Employed,2.0
10776,304,engineering,,0.818054368714,6,,low,0.0658422101364,Left,4.0
10777,49,temp,,,1,,medium,,Employed,
10778,228,support,,1.0,5,,low,0.748440226853,Left,5.0
10779,224,sales,,0.707302225635,3,,low,0.761929465948,Employed,3.0
10780,221,product,,1.0,5,,low,0.753696832037,Left,5.0
10781,167,engineering,,0.466936710706,3,,medium,0.594847062376,Employed,4.0
10782,180,product,,0.950461595934,2,,low,0.629082018112,Employed,2.0
10783,250,support,,0.604087107603,3,,high,0.581968510102,Employed,2.0
10784,265,engineering,,0.650293676011,4,,low,0.560927503258,Employed,3.0
10785,196,engineering,,0.869263486136,3,,low,0.875699884431,Employed,2.0
10786,188,product,,0.508569087367,5,,medium,0.468729281052,Employed,4.0
10787,159,support,1.0,0.868552619225,4,,low,0.992633685177,Employed,2.0
10788,155,product,,0.496151793095,2,,medium,0.500539617609,Left,3.0
10789,262,engineering,,0.6191492688,5,,medium,0.705030106176,Employed,2.0
10790,244,support,,,4,,medium,0.555062466821,Employed,3.0
10791,253,IT,,0.932031078511,6,,medium,0.146058944668,Left,4.0
10792,169,support,1.0,0.705814825948,3,,medium,0.428998018232,Employed,2.0
10793,155,finance,,0.877659568685,3,,low,0.847764984098,Employed,4.0
10794,135,sales,,0.722339298157,4,,low,0.629324236891,Employed,2.0
10795,232,engineering,,0.669899027054,4,,high,0.70442936542,Employed,3.0
10796,232,marketing,,0.842386980074,5,,low,1.0,Employed,3.0
10797,184,sales,,0.991968443321,4,,low,0.787856237458,Employed,3.0
10798,239,IT,,0.864689663356,4,,low,0.690286287978,Left,6.0
10799,204,IT,,0.637655231233,4,,medium,0.790615682305,Employed,3.0
10800,155,sales,,0.713417633878,4,,low,0.944011320826,Employed,3.0
10801,198,sales,,0.760655270811,4,,medium,0.575729740966,Employed,3.0
10802,161,management,,0.634416602766,4,,high,0.836784555106,Employed,2.0
10803,212,finance,,0.930528439617,3,,low,0.126296107025,Employed,6.0
10804,209,marketing,,0.708623103038,4,,low,0.997322990261,Employed,6.0
10805,132,engineering,,,2,,low,0.433539387779,Left,3.0
10806,211,support,,,3,,low,0.909090463464,Employed,2.0
10807,203,engineering,,,3,,low,0.708269417353,Employed,2.0
10808,169,marketing,,,3,,medium,0.477824488123,Employed,3.0
10809,150,product,,0.903263623268,4,,low,0.833502905453,Left,4.0
10810,257,finance,,0.832507983267,6,,medium,0.0868163068444,Left,4.0
10811,232,sales,,0.7604578451,5,,low,0.902072435017,Employed,3.0
10812,206,sales,,0.562400524763,4,,medium,0.538881890136,Employed,3.0
10813,87,temp,,,2,,low,,Employed,
10814,246,sales,,0.860557350594,4,,low,0.76897609899,Employed,2.0
10815,234,engineering,,0.619815543592,4,,medium,0.90793200445,Employed,3.0
10816,129,sales,,0.427427975416,2,,medium,0.373385673172,Left,3.0
10817,189,support,,,5,,low,0.542282055807,Employed,3.0
10818,135,engineering,,0.977931335264,4,,low,0.810897950978,Employed,4.0
10819,266,support,1.0,0.876303795384,3,,high,1.0,Employed,2.0
10820,196,sales,,0.933863880832,4,,low,0.842108097812,Employed,3.0
10821,239,support,,0.984926537249,5,,low,0.673624992884,Employed,3.0
10822,237,management,,0.731479231492,4,,medium,0.710541701808,Employed,4.0
10823,221,sales,,0.874168719353,3,,medium,0.52924579761,Employed,2.0
10824,231,sales,,0.542622027762,4,,high,0.904885948025,Employed,3.0
10825,201,support,1.0,,4,,low,0.95277692985,Employed,3.0
10826,229,support,1.0,0.571134911664,5,,low,0.571764696819,Employed,4.0
10827,256,sales,,0.676325821776,4,1.0,medium,0.730550359794,Employed,3.0
10828,191,engineering,,,5,,medium,0.931152536679,Employed,2.0
10829,160,sales,,0.583350572272,3,,low,0.955533641593,Employed,3.0
10830,273,sales,1.0,0.613933229017,3,,medium,0.905120031982,Employed,2.0
10831,188,engineering,1.0,0.686405643985,3,,low,0.639538788645,Employed,3.0
10832,219,product,,0.578365692467,4,,medium,0.849680486205,Employed,3.0
10833,132,IT,,0.63910203423,4,,medium,0.913117899954,Employed,4.0
10834,132,sales,,,6,,low,0.552876851818,Employed,3.0
10835,135,sales,,0.941564707796,5,,medium,0.678569416768,Employed,4.0
10836,206,sales,,0.757130175965,5,,high,0.589782857876,Employed,4.0
10837,234,sales,,0.942531899358,4,,low,0.803479942156,Left,5.0
10838,274,support,1.0,0.476648698213,4,,medium,0.722981410217,Employed,2.0
10839,221,engineering,,0.605033932738,5,,low,0.661032594149,Employed,2.0
10840,239,sales,,0.768510744278,4,,medium,0.78146190273,Employed,3.0
10841,264,product,,1.0,4,,medium,0.964981903607,Left,6.0
10842,240,sales,,0.932005705218,3,,medium,0.505195451263,Employed,2.0
10843,172,engineering,1.0,0.740781583604,5,,medium,0.870124521335,Employed,5.0
10844,308,IT,,0.900103905716,7,,medium,0.0907380224778,Left,4.0
10845,103,product,,0.881205762754,5,,low,0.650149141596,Employed,5.0
10846,264,IT,,,4,,medium,0.931157173,Employed,3.0
10847,204,product,,0.726875469276,3,,low,0.543059026613,Employed,2.0
10848,263,engineering,,0.950245342734,5,,medium,0.785175295353,Left,5.0
10849,261,engineering,1.0,1.0,5,,medium,0.905094197941,Left,5.0
10850,232,IT,,0.840855920445,3,,medium,0.634976084197,Employed,4.0
10851,260,sales,,0.801958564297,7,,low,0.144092071611,Left,4.0
10852,140,support,,0.91714361611,4,,medium,0.523560553703,Employed,2.0
10853,249,support,,0.739915087841,5,,medium,0.646665728922,Employed,2.0
10854,251,engineering,,0.854147753529,3,,low,0.496378681728,Employed,2.0
10855,137,marketing,,0.55166401114,2,,medium,0.448736419467,Left,3.0
10856,157,finance,,0.478916474563,4,,medium,0.72684414756,Employed,2.0
10857,275,engineering,,0.644604121257,3,,low,0.716976497401,Employed,3.0
10858,192,sales,,0.951900582174,3,,medium,0.539834013329,Employed,3.0
10859,190,engineering,,0.603029952241,4,,low,0.393883048451,Employed,2.0
10860,167,sales,,0.694387330644,3,,low,0.947460768618,Employed,3.0
10861,149,support,,0.562375254241,2,,low,0.354259019324,Left,3.0
10862,232,,1.0,0.380875921226,2,,low,0.274266083887,Employed,3.0
10863,209,marketing,,0.69263803501,4,,low,0.943215679195,Employed,6.0
10864,201,support,,0.993642875321,5,,low,0.143032125327,Employed,6.0
10865,147,support,,0.924552456688,4,,medium,0.535685466447,Employed,3.0
10866,276,support,,0.457581497512,3,,low,0.93913577164,Employed,4.0
10867,202,,,0.61502025382,3,,high,0.964253027201,Employed,2.0
10868,157,,,0.666563084264,4,,medium,0.827493758932,Employed,2.0
10869,200,sales,1.0,0.575507522459,5,,low,0.762851130718,Employed,8.0
10870,261,engineering,,0.890652331895,3,,low,0.989231770336,Employed,3.0
10871,310,,,0.765049727237,7,,medium,0.0697555284669,Left,4.0
10872,227,management,,0.491312609167,3,,medium,0.755296860873,Employed,4.0
10873,160,IT,,,4,,low,0.580782823854,Employed,2.0
10874,162,engineering,,0.671653571194,4,,medium,0.879620342255,Employed,2.0
10875,141,finance,,0.801054599773,3,,low,0.624271491053,Employed,3.0
10876,269,support,,0.943191760892,3,,medium,0.630910493733,Employed,8.0
10877,176,engineering,,0.8009149289,2,,low,0.527157015377,Employed,3.0
10878,185,sales,,,4,,low,0.542682591859,Employed,3.0
10879,267,sales,,0.930899975954,7,,medium,0.146390407391,Left,4.0
10880,260,,,0.941660295037,4,,low,0.174318351639,Employed,3.0
10881,238,,,0.879256574479,4,,medium,0.492691365069,Employed,2.0
10882,155,marketing,,0.938906745288,4,,medium,0.847354091449,Employed,2.0
10883,184,IT,,0.684867287658,5,,low,0.551743393289,Employed,3.0
10884,281,sales,,0.569193545526,4,,medium,0.286360154043,Employed,7.0
10885,272,sales,,0.569436968166,3,,low,0.14430156474,Employed,4.0
10886,260,sales,,0.939467377681,6,,low,0.0816542727805,Left,5.0
10887,200,admin,,0.877390990759,3,,medium,0.671822302019,Employed,2.0
10888,145,IT,,0.709120364378,4,,low,0.587294655862,Employed,6.0
10889,228,support,,1.0,4,,medium,0.912224221345,Left,5.0
10890,272,sales,,0.915935574509,7,,medium,0.11094211089,Left,4.0
